"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.290270178846352,0.0409313763657026,7.09163005545976,1.32541435564177e-12,"carreteras_distancia_20",0.209678913360979
"carreteras_distancia_20",-0.356451810178237,0.0291259849505737,-12.2382748869482,1.94114625640007e-34,"carreteras_distancia_20",0.209678913360979
