"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.57475602374866,0.442678297966041,-3.55733730563286,0.000374632982177526,"OSAVI_2018_2024_OSAVI_Q3_verano_mean",0.144237053608213
"OSAVI_2018_2024_OSAVI_Q3_verano_mean",7.66776413302872,2.01736655503727,3.80087798812897,0.000144184290289672,"OSAVI_2018_2024_OSAVI_Q3_verano_mean",0.144237053608213
