"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",3.10666556959435,1.04659964817868,2.96834188220937,0.00299411102996914,"MSI_2018_2024_MSI_Q3_verano_mean",0.0863155798012773
"MSI_2018_2024_MSI_Q3_verano_mean",-3.18904046978025,1.05898566206936,-3.01141043170365,0.00260037106364108,"MSI_2018_2024_MSI_Q3_verano_mean",0.0863155798012773
