"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.43430175879362,0.460295504158723,-3.11604555298682,0.0018329395562986,"NDVI_2018_2024_NDVI_Q2_primavera_mean",0.106655312812343
"NDVI_2018_2024_NDVI_Q2_primavera_mean",4.06913634430801,1.21473693588337,3.34980869034733,0.000808673921181974,"NDVI_2018_2024_NDVI_Q2_primavera_mean",0.106655312812343
