"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",5.74901962215584e-17,0.165521177720474,3.47328341988032e-16,1,"o_o_4",0
"o_o_4",-2.72767204948276e-17,0.00558379219347248,-4.88498130835069e-15,0.999999999999996,"o_o_4",0
