"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.0442752713574882,0.166935342125553,0.265224072947888,0.790836851229031,"CVI_2018_2024_CVI_Anual_max",0.0244014670333298
"CVI_2018_2024_CVI_Anual_max",-3.03757886629043e-05,2.62016013690714e-05,-1.15931038851542,0.246329688745985,"CVI_2018_2024_CVI_Anual_max",0.0244014670333298
