"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.5336669442998,0.48463941831902,-3.16455262681553,0.00155321569958425,"NDVI_2018_2024_NDVI_Q3_verano_max",0.107489578285596
"NDVI_2018_2024_NDVI_Q3_verano_max",3.39450008500888,1.00698660630153,3.37094859431768,0.000749098345335145,"NDVI_2018_2024_NDVI_Q3_verano_max",0.107489578285596
