"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.310365649285824,0.459677451573935,0.675181365157531,0.499560544479063,"NBR_2018_2024_NBR_Q1_invierno_max",0.00472521669306788
"NBR_2018_2024_NBR_Q1_invierno_max",-0.818726062496417,1.1324343558496,-0.722978827220566,0.469692892249527,"NBR_2018_2024_NBR_Q1_invierno_max",0.00472521669306788
