"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",3.48553843707001,1.57073210991555,2.21905340513947,0.026483091471604,"CWSI_2018_2024_CWSI_Anual_max",0.0675578851473883
"CWSI_2018_2024_CWSI_Anual_max",-6.59048567360207,2.98746401986716,-2.20604687781147,0.0273807176082971,"CWSI_2018_2024_CWSI_Anual_max",0.0675578851473883
