"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.17313049584457,0.515172286050225,-0.336063294809479,0.73682313679683,"OSAVI_2018_2024_OSAVI_Q1_invierno_max",0.00113364514207559
"OSAVI_2018_2024_OSAVI_Q1_invierno_max",0.46830259470678,1.32057278516562,0.354620813004296,0.7228736817486,"OSAVI_2018_2024_OSAVI_Q1_invierno_max",0.00113364514207559
