"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.300437718101013,0.554431203469785,-0.541884576879494,0.587898022229184,"NDVI_2018_2024_NDVI_Anual_max",0.0029059885860366
"NDVI_2018_2024_NDVI_Anual_max",0.480030034090859,0.845849984770291,0.567512020729328,0.570366361978782,"NDVI_2018_2024_NDVI_Anual_max",0.0029059885860366
