"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.87003521397001,0.496419136238776,-3.7670490064882,0.000165188583981779,"EVI_2018_2024_EVI_Q2_primavera_mean",0.158315108295556
"EVI_2018_2024_EVI_Q2_primavera_mean",7.65761493091947,1.92184326847968,3.98451583254092,6.76178490309228e-05,"EVI_2018_2024_EVI_Q2_primavera_mean",0.158315108295556
