"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.626611546248452,0.407893766971454,-1.53621260481851,0.124486245555379,"NDRE_2018_2024_NDRE_Anual_mean",0.0258280073979608
"NDRE_2018_2024_NDRE_Anual_mean",2.90627745620688,1.73059799994164,1.67934867387162,0.0930841100444532,"NDRE_2018_2024_NDRE_Anual_mean",0.0258280073979608
