"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.0107767941051274,0.295964572172221,0.0364124463479918,0.970953490010871,"OSAVI_2018_2024_OSAVI_Q1_invierno_min",1.72750021040594e-05
"OSAVI_2018_2024_OSAVI_Q1_invierno_min",-0.0808668902493166,1.84672753507767,-0.0437892914429933,0.965072363088223,"OSAVI_2018_2024_OSAVI_Q1_invierno_min",1.72750021040594e-05
