"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.735526087055468,0.48485037290506,1.51701664711206,0.129262481075206,"NDRE_2018_2024_NDRE_Q1_invierno_max",0.0243132713006647
"NDRE_2018_2024_NDRE_Q1_invierno_max",-1.75305749021897,1.09092501658431,-1.606945906977,0.108066234768188,"NDRE_2018_2024_NDRE_Q1_invierno_max",0.0243132713006647
