"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.03026038938333,0.170097308322426,0.177900459929502,0.858801149636653,"NBR_2018_2024_NBR_Anual_min",0.00449053855148263
"NBR_2018_2024_NBR_Anual_min",0.738944362209369,1.05082519767201,0.703203885714215,0.48192869802967,"NBR_2018_2024_NBR_Anual_min",0.00449053855148263
