"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-4.79824479038347,2.36010832455743,-2.03306125420461,0.0420463348634157,"REP_2018_2024_REP_Q3_verano_min",0.0860036074682259
"REP_2018_2024_REP_Q3_verano_min",0.00715112917228139,0.00345870350134726,2.06757508109493,0.0386799973022296,"REP_2018_2024_REP_Q3_verano_min",0.0860036074682259
