"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.4659357916011,0.68703401231378,-2.13371647593421,0.0328659965509568,"CVI_2018_2024_CVI_Q3_verano_min",0.0447643456685749
"CVI_2018_2024_CVI_Q3_verano_min",0.825958790295017,0.376704640207641,2.19258990236952,0.0283369392978566,"CVI_2018_2024_CVI_Q3_verano_min",0.0447643456685749
