"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.17607259651532,0.5195693700692,-0.338881786837953,0.734698785473003,"CWSI_2018_2024_CWSI_Q4_otono_min",0.0011517842681726
"CWSI_2018_2024_CWSI_Q4_otono_min",0.556352217304579,1.5569942034671,0.357324527005752,0.720848870482347,"CWSI_2018_2024_CWSI_Q4_otono_min",0.0011517842681726
