"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.0230078854515052,0.173515787128131,-0.13259822539672,0.894511135956154,"WDI_2018_2024_WDI_Q4_otono_mean",0.00156343653611938
"WDI_2018_2024_WDI_Q4_otono_mean",0.601644318431601,1.44546733830353,0.416228234625987,0.677243000958672,"WDI_2018_2024_WDI_Q4_otono_mean",0.00156343653611938
