"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.618588614880783,0.281368147594856,-2.19850263851292,0.0279133067397127,"NDVI_2018_2024_NDVI_Anual_min",0.0705033209863846
"NDVI_2018_2024_NDVI_Anual_min",4.56030636708655,1.67170441336452,2.72793822318646,0.0063731542295439,"NDVI_2018_2024_NDVI_Anual_min",0.0705033209863846
