"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-9.68666307562105,10.7724134783742,-0.899210106914963,0.36854075790002,"REP_2018_2024_REP_Anual_mean",0.00741296302748159
"REP_2018_2024_REP_Anual_mean",0.013658115054785,0.0151864475604384,0.899362079276868,0.368459830732538,"REP_2018_2024_REP_Anual_mean",0.00741296302748159
