"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.11111195094165,0.194948274828757,-0.569956061623273,0.568707499609487,"echo_mean_n_last",0.0112924417174901
"echo_mean_n_last",0.0137184003138751,0.0126484505287622,1.08459137209572,0.278102678029922,"echo_mean_n_last",0.0112924417174901
