"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.53559910133285,0.611886453575523,-2.50961447562642,0.0120863033641142,"NDRE_2018_2024_NDRE_Q2_primavera_max",0.0640669878657802
"NDRE_2018_2024_NDRE_Q2_primavera_max",4.31998466185349,1.65354286228927,2.61256285541496,0.00898661657230296,"NDRE_2018_2024_NDRE_Q2_primavera_max",0.0640669878657802
