"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.344993106979551,0.219703411737928,-1.57026740846007,0.116352913079025,"NDRE_2018_2024_NDRE_Q3_verano_min",0.0536562006927301
"NDRE_2018_2024_NDRE_Q3_verano_min",4.19322027086029,1.75519569414852,2.3890329066096,0.0168927892292597,"NDRE_2018_2024_NDRE_Q3_verano_min",0.0536562006927301
