"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.90692677628395,0.584596168436099,-3.26195565288313,0.00110646451703806,"NDWI_2018_2024_NDWI_Q3_verano_mean",0.111813976395657
"NDWI_2018_2024_NDWI_Q3_verano_mean",-5.3026464858132,1.55936725341083,-3.40051163330167,0.0006725987387415,"NDWI_2018_2024_NDWI_Q3_verano_mean",0.111813976395657
