"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.0872374853313518,0.622344101921567,-0.140175644088206,0.888521215089536,"kde_mean_kde_peak2_elev",0.00167295539022897
"kde_mean_kde_peak2_elev",0.0231659850126549,0.128386745865256,0.180439069909662,0.856807884304416,"kde_mean_kde_peak2_elev",0.00167295539022897
