"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",7.05960414713049,7.95729486502075,0.887186445504691,0.374978528767603,"REP_2018_2024_REP_Q1_invierno_mean",0.00832286369801964
"REP_2018_2024_REP_Q1_invierno_mean",-0.00994394384372729,0.0112008176795828,-0.887787314122026,0.374655168051859,"REP_2018_2024_REP_Q1_invierno_mean",0.00832286369801964
