"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.0689003452168674,0.170778526704702,0.403448528022525,0.686618293044211,"CVI_2018_2024_CVI_Anual_mean",0.0265754963828317
"CVI_2018_2024_CVI_Anual_mean",-0.00762302071406096,0.00680615475540297,-1.12001871659023,0.262705786313235,"CVI_2018_2024_CVI_Anual_mean",0.0265754963828317
