"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.09199002413041,0.442606822891646,-2.4671784700385,0.0136182463433878,"TGI_2018_2024_TGI_Q4_otono_mean",0.069346620771331
"TGI_2018_2024_TGI_Q4_otono_mean",109.742018937842,41.5719557107761,2.63980890630543,0.00829527863653564,"TGI_2018_2024_TGI_Q4_otono_mean",0.069346620771331
