"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.214377549191046,0.205995674376676,1.04068956709762,0.298019646793374,"CVI_2018_2024_CVI_Q4_otono_mean",0.0716726183420739
"CVI_2018_2024_CVI_Q4_otono_mean",-0.0406110486084846,0.0344801146897022,-1.17781071710337,0.238872075143327,"CVI_2018_2024_CVI_Q4_otono_mean",0.0716726183420739
