"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.105829470611423,1.14212164948521,-0.0926604190185202,0.926173342722744,"CWSI_2018_2024_CWSI_Q1_invierno_mean",7.89911024877317e-05
"CWSI_2018_2024_CWSI_Q1_invierno_mean",0.254574836145726,2.71877989619276,0.0936356916947269,0.925398556284547,"CWSI_2018_2024_CWSI_Q1_invierno_mean",7.89911024877317e-05
