"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.588510424411551,0.263127537595753,-2.23659762026006,0.025312650602196,"SAVI_2018_2024_SAVI_Anual_min",0.0794941980589557
"SAVI_2018_2024_SAVI_Anual_min",8.13992683609208,2.83555984791822,2.87065950735202,0.00409616479014334,"SAVI_2018_2024_SAVI_Anual_min",0.0794941980589557
