"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.0510899704555791,0.185879663697817,0.27485508333303,0.78342757678786,"WDI_2018_2024_WDI_Q1_invierno_mean",0.00315989729990089
"WDI_2018_2024_WDI_Q1_invierno_mean",-0.811952154773137,1.37305641000238,-0.591346538174442,0.554288253545404,"WDI_2018_2024_WDI_Q1_invierno_mean",0.00315989729990089
