"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.0973147060470565,0.302520135851224,-0.321680095023212,0.747695058856646,"percabove_mean_pzabove2.5",0.00137693384703352
"percabove_mean_pzabove2.5",0.00221093356340701,0.00573455749268059,0.385545626882106,0.69983320880563,"percabove_mean_pzabove2.5",0.00137693384703352
