"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.603157668938471,0.48414219137392,-1.24582752688173,0.212827721404693,"SAVI_2018_2024_SAVI_Q4_otono_max",0.0159406179550894
"SAVI_2018_2024_SAVI_Q4_otono_max",1.9147118873492,1.44606532996554,1.32408394536009,0.185475166899184,"SAVI_2018_2024_SAVI_Q4_otono_max",0.0159406179550894
