"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.683490630286778,0.325492543293885,-2.09986570927267,0.0357406559696643,"NDVI_2018_2024_NDVI_Q2_primavera_min",0.0552735966644189
"NDVI_2018_2024_NDVI_Q2_primavera_min",3.73270410197031,1.53324147097285,2.43451809296671,0.0149116343443757,"NDVI_2018_2024_NDVI_Q2_primavera_min",0.0552735966644189
