"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.765969822910861,0.34248377147613,-2.2365142138253,0.0253181072951777,"NDWI_2018_2024_NDWI_Anual_max",0.061104160171155
"NDWI_2018_2024_NDWI_Anual_max",-3.96520823114769,1.54879573651259,-2.56018798197115,0.0104615558165448,"NDWI_2018_2024_NDWI_Anual_max",0.061104160171155
