"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.525655358595067,0.456976411383726,1.15028991759855,0.250024482082607,"NDRE_2018_2024_NDRE_Q4_otono_max",0.0139851163820146
"NDRE_2018_2024_NDRE_Q4_otono_max",-1.27206772543251,1.03493009890677,-1.22913395482094,0.219021586267233,"NDRE_2018_2024_NDRE_Q4_otono_max",0.0139851163820146
