"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.0333026574380191,0.248929811721754,-0.133783323129026,0.893573914853214,"echo_mean_n_first",0.000300531308307317
"echo_mean_n_first",0.000493875857235636,0.00274260325603179,0.180075574602144,0.857093237780473,"echo_mean_n_first",0.000300531308307317
