"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.414829871546457,0.661289922446629,-0.627304087761803,0.530459924410704,"MSI_2018_2024_MSI_Q1_invierno_min",0.00378878180196788
"MSI_2018_2024_MSI_Q1_invierno_min",0.630154846749769,0.972848840507863,0.647741787327212,0.517151971999263,"MSI_2018_2024_MSI_Q1_invierno_min",0.00378878180196788
