"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.00959638688834332,0.209785657855037,0.0457437700291907,0.963514476864871,"TGI_2018_2024_TGI_Q4_otono_min",4.88547120108448e-05
"TGI_2018_2024_TGI_Q4_otono_min",1.9483119790378,26.458066759369,0.073637730101648,0.941298648343255,"TGI_2018_2024_TGI_Q4_otono_min",4.88547120108448e-05
