"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.76403340357047,0.658880963353654,-2.67731730264549,0.00742143146653193,"CVI_2018_2024_CVI_Q2_primavera_min",0.0711473425743758
"CVI_2018_2024_CVI_Q2_primavera_min",1.00376508846222,0.363451268752568,2.76175975917577,0.0057490763985675,"CVI_2018_2024_CVI_Q2_primavera_min",0.0711473425743758
