"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.354741245758207,0.51692749300515,0.686249523498788,0.492555773269745,"NDVI_2018_2024_NDVI_Q1_invierno_max",0.00473680831235231
"NDVI_2018_2024_NDVI_Q1_invierno_max",-0.60019910975141,0.828957079427614,-0.724041237654718,0.469040418543309,"NDVI_2018_2024_NDVI_Q1_invierno_max",0.00473680831235231
