"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.275871736760081,6.29060505586625,-0.0438545631636529,0.965020333771596,"REP_2018_2024_REP_Q4_otono_mean",1.73409828203575e-05
"REP_2018_2024_REP_Q4_otono_mean",0.000388082898842052,0.00884630045825937,0.0438695136654236,0.965008416466296,"REP_2018_2024_REP_Q4_otono_mean",1.73409828203575e-05
