"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.0275363482164763,0.586114605332104,-0.0469811671061731,0.962528237424439,"NDWI_2018_2024_NDWI_Q4_otono_min",2.15833166522887e-05
"NDWI_2018_2024_NDWI_Q4_otono_min",-0.0456567663758546,0.932798479889059,-0.0489460128422216,0.960962319836578,"NDWI_2018_2024_NDWI_Q4_otono_min",2.15833166522887e-05
