"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.443258333796532,0.585512246687399,0.757043659298872,0.449023706318457,"NDWI_2018_2024_NDWI_Q1_invierno_min",0.00563124611356362
"NDWI_2018_2024_NDWI_Q1_invierno_min",0.730433839107585,0.92588659006808,0.788902060946661,0.430169251066775,"NDWI_2018_2024_NDWI_Q1_invierno_min",0.00563124611356362
