"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.927315906517428,0.385418356234174,-2.40599829125421,0.0161283401517705,"NDWI_2018_2024_NDWI_Q2_primavera_max",0.0663629515975748
"NDWI_2018_2024_NDWI_Q2_primavera_max",-3.91447533980982,1.46563244146323,-2.67084381395227,0.00756608427165294,"NDWI_2018_2024_NDWI_Q2_primavera_max",0.0663629515975748
