"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.507176091558027,0.520868708746783,0.973711960502099,0.33019957696637,"NDWI_2018_2024_NDWI_Q1_invierno_mean",0.00955391423763841
"NDWI_2018_2024_NDWI_Q1_invierno_mean",1.16371268219598,1.13308074254765,1.02703420727057,0.304404356907654,"NDWI_2018_2024_NDWI_Q1_invierno_mean",0.00955391423763841
