"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.990177900033803,0.381800489090795,-2.59344324673804,0.00950202203343321,"NDRE_2018_2024_NDRE_Q3_verano_mean",0.0789834409515805
"NDRE_2018_2024_NDRE_Q3_verano_mean",5.31362010939003,1.862062024564,2.85362143650087,0.00432240044466485,"NDRE_2018_2024_NDRE_Q3_verano_mean",0.0789834409515805
