"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.123795123492318,0.174088651703637,-0.711103924815632,0.477019838040343,"WDI_2018_2024_WDI_Q3_verano_mean",0.0741825790104971
"WDI_2018_2024_WDI_Q3_verano_mean",5.51818590441176,1.97969977410465,2.78738522708953,0.00531352726031867,"WDI_2018_2024_WDI_Q3_verano_mean",0.0741825790104971
