"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.23975227779664,0.489525722831739,-0.489764411989946,0.624300616360429,"SAVI_2018_2024_SAVI_Q1_invierno_max",0.00243932741846775
"SAVI_2018_2024_SAVI_Q1_invierno_max",0.737136401244348,1.41767489435428,0.51996152586175,0.603090391260404,"SAVI_2018_2024_SAVI_Q1_invierno_max",0.00243932741846775
