"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.130062200748801,0.286359105270238,0.454192649561676,0.649690173059925,"NBR_2018_2024_NBR_Q1_invierno_mean",0.00278241424899894
"NBR_2018_2024_NBR_Q1_invierno_mean",-0.649712702968102,1.17052247816552,-0.555062132584032,0.578852162765949,"NBR_2018_2024_NBR_Q1_invierno_mean",0.00278241424899894
