"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.980952974591107,0.491104942916716,-1.99744064632121,0.0457773360725214,"TGI_2018_2024_TGI_Q4_otono_max",0.0419227927112185
"TGI_2018_2024_TGI_Q4_otono_max",37.6690284784648,17.8814850541581,2.10659396377737,0.0351527904222042,"TGI_2018_2024_TGI_Q4_otono_max",0.0419227927112185
