"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",0.0164859013604153,0.165513849710774,0.0996043617450959,0.92065843087764,"CVI_2018_2024_CVI_Q1_invierno_mean",0.00718746460894574
"CVI_2018_2024_CVI_Q1_invierno_mean",-0.000567601771221438,0.000812566749123102,-0.698529409225736,0.484846172488768,"CVI_2018_2024_CVI_Q1_invierno_mean",0.00718746460894574
