"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.468615413908442,0.221900012712798,-2.11183139730129,0.0347009132522294,"WDI_2018_2024_WDI_Q2_primavera_mean",0.104810447341344
"WDI_2018_2024_WDI_Q2_primavera_mean",7.04489953469377,2.14887901843741,3.27840677592756,0.00104394839996477,"WDI_2018_2024_WDI_Q2_primavera_mean",0.104810447341344
