"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.967219393623176,0.391646137740444,-2.46962576780007,0.0135254464817924,"WDI_2018_2024_WDI_Q2_primavera_max",0.0698337116395313
"WDI_2018_2024_WDI_Q2_primavera_max",4.85449632234732,1.77904197426695,2.72871376424246,0.00635818662202323,"WDI_2018_2024_WDI_Q2_primavera_max",0.0698337116395313
