"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.927860102792202,0.344129909055161,-2.69624952198931,0.00701251150521055,"EVI_2018_2024_EVI_Q2_primavera_min",0.0907368061541314
"EVI_2018_2024_EVI_Q2_primavera_min",7.45749796258082,2.43067858778256,3.06807243049937,0.00215444391880443,"EVI_2018_2024_EVI_Q2_primavera_min",0.0907368061541314
