"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-1.54810323253444,0.555275888895035,-2.78798929234092,0.00530362967474922,"NDWI_2018_2024_NDWI_Q2_primavera_mean",0.0806930452509362
"NDWI_2018_2024_NDWI_Q2_primavera_mean",-3.98358536007641,1.35881321329166,-2.93166516273886,0.00337150037282401,"NDWI_2018_2024_NDWI_Q2_primavera_mean",0.0806930452509362
