"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.0954680442432834,0.389223295290421,-0.245278341246377,0.806240920800449,"NDII_2018_2024_NDII_Anual_max",0.000659991109472013
"NDII_2018_2024_NDII_Anual_max",0.37320482889288,1.37923181756897,0.270588906185973,0.786707229206057,"NDII_2018_2024_NDII_Anual_max",0.000659991109472013
