"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.336194868198141,0.346404323558546,-0.970527344302388,0.33178370179168,"dispersion_mean_CRR",0.0112196794678224
"dispersion_mean_CRR",1.53736989955573,1.39254046122118,1.10400375598964,0.269591508389859,"dispersion_mean_CRR",0.0112196794678224
