"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.517595438149565,0.279322299021239,-1.8530401617173,0.0638766024336099,"SAVI_2018_2024_SAVI_Q4_otono_min",0.0492272871585768
"SAVI_2018_2024_SAVI_Q4_otono_min",5.91485117241543,2.59110722001268,2.28275044997424,0.0224450721965734,"SAVI_2018_2024_SAVI_Q4_otono_min",0.0492272871585768
