"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",4.43505862694522,1.54599981163447,2.86873167355458,0.00412121258123416,"CWSI_2018_2024_CWSI_Q2_primavera_mean",0.0779318756039342
"CWSI_2018_2024_CWSI_Q2_primavera_mean",-10.4109515216481,3.60638850012139,-2.88680809660348,0.00389171515847577,"CWSI_2018_2024_CWSI_Q2_primavera_mean",0.0779318756039342
