"","Estimate","Std. Error","z value","Pr(>|z|)","variable","nagelkerke"
"(Intercept)",-0.499528189686519,0.303610297007714,-1.64529396601403,0.0999092035861234,"dispersion_mean_VCI",0.0360099807382293
"dispersion_mean_VCI",2.2373630727,1.13683662931344,1.96806033075411,0.0490610964783857,"dispersion_mean_VCI",0.0360099807382293
